,id,class
5064,5064,4_unknown
5065,5065,3_post
5066,5066,2_exploit
5067,5067,3_post
5068,5068,3_post
5069,5069,3_post
5070,5070,4_unknown
5071,5071,3_post
5072,5072,3_post
5073,5073,2_exploit
5074,5074,2_exploit
5075,5075,2_exploit
5076,5076,4_unknown
5077,5077,4_unknown
5078,5078,4_unknown
5079,5079,1_reconnaissance
5080,5080,2_exploit
5081,5081,4_unknown
5082,5082,2_exploit
5083,5083,3_post
5084,5084,1_reconnaissance
5085,5085,3_post
5086,5086,4_unknown
5087,5087,3_post
5088,5088,3_post
5089,5089,2_exploit
5090,5090,2_exploit
5091,5091,2_exploit
5092,5092,2_exploit
5093,5093,3_post
5094,5094,3_post
5095,5095,3_post
5096,5096,2_exploit
5097,5097,2_exploit
5098,5098,1_reconnaissance
5099,5099,2_exploit
5100,5100,4_unknown
5101,5101,4_unknown
5102,5102,2_exploit
5103,5103,3_post
5104,5104,2_exploit
5105,5105,3_post
5106,5106,3_post
5107,5107,2_exploit
5108,5108,4_unknown
5109,5109,3_post
5110,5110,2_exploit
5111,5111,2_exploit
5112,5112,2_exploit
5113,5113,3_post
5114,5114,2_exploit
5115,5115,3_post
5116,5116,3_post
5117,5117,2_exploit
5118,5118,3_post
5119,5119,4_unknown
5120,5120,3_post
5121,5121,3_post
5122,5122,2_exploit
5123,5123,2_exploit
5124,5124,2_exploit
5125,5125,3_post
5126,5126,4_unknown
5127,5127,2_exploit
5128,5128,3_post
5129,5129,3_post
5130,5130,1_reconnaissance
5131,5131,2_exploit
5132,5132,3_post
5133,5133,3_post
5134,5134,2_exploit
5135,5135,3_post
5136,5136,3_post
5137,5137,3_post
5138,5138,3_post
5139,5139,3_post
5140,5140,2_exploit
5141,5141,2_exploit
5142,5142,4_unknown
5143,5143,4_unknown
5144,5144,2_exploit
5145,5145,4_unknown
5146,5146,4_unknown
5147,5147,3_post
5148,5148,4_unknown
5149,5149,2_exploit
5150,5150,3_post
5151,5151,4_unknown
5152,5152,2_exploit
5153,5153,2_exploit
5154,5154,2_exploit
5155,5155,4_unknown
5156,5156,4_unknown
5157,5157,2_exploit
5158,5158,2_exploit
5159,5159,4_unknown
5160,5160,2_exploit
5161,5161,2_exploit
5162,5162,3_post
5163,5163,2_exploit
5164,5164,3_post
5165,5165,3_post
5166,5166,3_post
5167,5167,2_exploit
5168,5168,2_exploit
5169,5169,3_post
5170,5170,2_exploit
5171,5171,2_exploit
5172,5172,2_exploit
5173,5173,2_exploit
5174,5174,1_reconnaissance
5175,5175,2_exploit
5176,5176,2_exploit
5177,5177,2_exploit
5178,5178,3_post
5179,5179,2_exploit
5180,5180,2_exploit
5181,5181,2_exploit
5182,5182,2_exploit
5183,5183,2_exploit
5184,5184,2_exploit
5185,5185,2_exploit
5186,5186,2_exploit
5187,5187,3_post
5188,5188,4_unknown
5189,5189,3_post
5190,5190,2_exploit
5191,5191,2_exploit
5192,5192,3_post
5193,5193,3_post
5194,5194,3_post
5195,5195,2_exploit
5196,5196,1_reconnaissance
5197,5197,2_exploit
5198,5198,1_reconnaissance
5199,5199,2_exploit
5200,5200,1_reconnaissance
5201,5201,2_exploit
5202,5202,2_exploit
5203,5203,4_unknown
5204,5204,3_post
5205,5205,3_post
5206,5206,3_post
5207,5207,3_post
5208,5208,3_post
5209,5209,1_reconnaissance
5210,5210,3_post
5211,5211,3_post
5212,5212,3_post
5213,5213,3_post
5214,5214,2_exploit
5215,5215,2_exploit
5216,5216,4_unknown
5217,5217,2_exploit
5218,5218,3_post
5219,5219,4_unknown
5220,5220,2_exploit
5221,5221,2_exploit
5222,5222,2_exploit
5223,5223,3_post
5224,5224,2_exploit
5225,5225,3_post
5226,5226,2_exploit
5227,5227,4_unknown
5228,5228,3_post
5229,5229,3_post
5230,5230,4_unknown
5231,5231,3_post
5232,5232,2_exploit
5233,5233,2_exploit
5234,5234,4_unknown
5235,5235,2_exploit
5236,5236,3_post
5237,5237,2_exploit
5238,5238,2_exploit
5239,5239,2_exploit
5240,5240,2_exploit
5241,5241,4_unknown
5242,5242,4_unknown
5243,5243,3_post
5244,5244,3_post
5245,5245,3_post
5246,5246,1_reconnaissance
5247,5247,2_exploit
5248,5248,2_exploit
5249,5249,4_unknown
5250,5250,4_unknown
5251,5251,2_exploit
5252,5252,3_post
5253,5253,2_exploit
5254,5254,4_unknown
5255,5255,3_post
5256,5256,4_unknown
5257,5257,2_exploit
5258,5258,4_unknown
5259,5259,2_exploit
5260,5260,4_unknown
5261,5261,2_exploit
5262,5262,4_unknown
5263,5263,3_post
5264,5264,2_exploit
5265,5265,4_unknown
5266,5266,2_exploit
5267,5267,2_exploit
5268,5268,2_exploit
5269,5269,1_reconnaissance
5270,5270,1_reconnaissance
5271,5271,4_unknown
5272,5272,3_post
5273,5273,2_exploit
5274,5274,4_unknown
5275,5275,4_unknown
5276,5276,3_post
5277,5277,2_exploit
5278,5278,2_exploit
5279,5279,3_post
5280,5280,2_exploit
5281,5281,3_post
5282,5282,2_exploit
5283,5283,3_post
5284,5284,4_unknown
5285,5285,1_reconnaissance
5286,5286,2_exploit
5287,5287,2_exploit
5288,5288,2_exploit
5289,5289,2_exploit
5290,5290,4_unknown
5291,5291,4_unknown
5292,5292,1_reconnaissance
5293,5293,1_reconnaissance
5294,5294,4_unknown
5295,5295,1_reconnaissance
5296,5296,3_post
5297,5297,2_exploit
5298,5298,1_reconnaissance
5299,5299,3_post
5300,5300,3_post
5301,5301,3_post
5302,5302,2_exploit
5303,5303,2_exploit
5304,5304,3_post
5305,5305,4_unknown
5306,5306,3_post
5307,5307,3_post
5308,5308,4_unknown
5309,5309,3_post
5310,5310,2_exploit
5311,5311,2_exploit
5312,5312,4_unknown
5313,5313,3_post
5314,5314,2_exploit
5315,5315,4_unknown
5316,5316,3_post
5317,5317,2_exploit
5318,5318,2_exploit
5319,5319,3_post
5320,5320,3_post
5321,5321,2_exploit
5322,5322,2_exploit
5323,5323,2_exploit
5324,5324,4_unknown
5325,5325,2_exploit
5326,5326,3_post
5327,5327,3_post
5328,5328,1_reconnaissance
5329,5329,2_exploit
5330,5330,2_exploit
5331,5331,4_unknown
5332,5332,4_unknown
5333,5333,2_exploit
5334,5334,3_post
5335,5335,3_post
5336,5336,4_unknown
5337,5337,4_unknown
5338,5338,3_post
5339,5339,3_post
5340,5340,3_post
5341,5341,4_unknown
5342,5342,4_unknown
5343,5343,2_exploit
5344,5344,2_exploit
5345,5345,2_exploit
5346,5346,4_unknown
5347,5347,3_post
5348,5348,4_unknown
5349,5349,3_post
5350,5350,3_post
5351,5351,3_post
5352,5352,1_reconnaissance
5353,5353,3_post
5354,5354,3_post
5355,5355,2_exploit
5356,5356,1_reconnaissance
5357,5357,2_exploit
5358,5358,2_exploit
5359,5359,2_exploit
5360,5360,2_exploit
5361,5361,3_post
5362,5362,2_exploit
5363,5363,2_exploit
5364,5364,2_exploit
5365,5365,4_unknown
5366,5366,3_post
5367,5367,2_exploit
5368,5368,2_exploit
5369,5369,3_post
5370,5370,3_post
5371,5371,2_exploit
5372,5372,3_post
5373,5373,4_unknown
5374,5374,3_post
5375,5375,4_unknown
5376,5376,2_exploit
5377,5377,1_reconnaissance
5378,5378,2_exploit
5379,5379,3_post
5380,5380,4_unknown
5381,5381,4_unknown
5382,5382,1_reconnaissance
5383,5383,3_post
5384,5384,2_exploit
5385,5385,2_exploit
5386,5386,4_unknown
5387,5387,3_post
5388,5388,3_post
5389,5389,2_exploit
5390,5390,2_exploit
5391,5391,4_unknown
5392,5392,4_unknown
5393,5393,2_exploit
5394,5394,4_unknown
5395,5395,2_exploit
5396,5396,3_post
5397,5397,2_exploit
5398,5398,3_post
5399,5399,4_unknown
5400,5400,3_post
5401,5401,1_reconnaissance
5402,5402,3_post
5403,5403,3_post
5404,5404,4_unknown
5405,5405,2_exploit
5406,5406,3_post
5407,5407,2_exploit
5408,5408,3_post
5409,5409,4_unknown
5410,5410,2_exploit
5411,5411,2_exploit
5412,5412,2_exploit
5413,5413,3_post
5414,5414,4_unknown
5415,5415,2_exploit
5416,5416,2_exploit
5417,5417,4_unknown
5418,5418,2_exploit
5419,5419,3_post
5420,5420,2_exploit
5421,5421,2_exploit
5422,5422,2_exploit
5423,5423,3_post
5424,5424,2_exploit
5425,5425,3_post
5426,5426,2_exploit
5427,5427,2_exploit
5428,5428,2_exploit
5429,5429,3_post
5430,5430,3_post
5431,5431,4_unknown
5432,5432,3_post
5433,5433,4_unknown
5434,5434,2_exploit
5435,5435,4_unknown
5436,5436,3_post
5437,5437,4_unknown
5438,5438,3_post
5439,5439,1_reconnaissance
5440,5440,2_exploit
5441,5441,2_exploit
5442,5442,1_reconnaissance
5443,5443,2_exploit
5444,5444,3_post
5445,5445,2_exploit
5446,5446,2_exploit
5447,5447,3_post
5448,5448,3_post
5449,5449,4_unknown
5450,5450,3_post
5451,5451,2_exploit
5452,5452,2_exploit
5453,5453,1_reconnaissance
5454,5454,1_reconnaissance
5455,5455,2_exploit
5456,5456,2_exploit
5457,5457,4_unknown
5458,5458,2_exploit
5459,5459,2_exploit
5460,5460,3_post
5461,5461,2_exploit
5462,5462,2_exploit
5463,5463,4_unknown
5464,5464,4_unknown
5465,5465,4_unknown
5466,5466,2_exploit
5467,5467,2_exploit
5468,5468,2_exploit
5469,5469,3_post
5470,5470,2_exploit
5471,5471,2_exploit
5472,5472,4_unknown
5473,5473,3_post
5474,5474,4_unknown
5475,5475,2_exploit
5476,5476,3_post
5477,5477,4_unknown
5478,5478,3_post
5479,5479,3_post
5480,5480,2_exploit
5481,5481,2_exploit
5482,5482,3_post
5483,5483,2_exploit
5484,5484,3_post
5485,5485,3_post
5486,5486,3_post
5487,5487,4_unknown
5488,5488,2_exploit
5489,5489,3_post
5490,5490,2_exploit
5491,5491,2_exploit
5492,5492,4_unknown
5493,5493,2_exploit
5494,5494,3_post
5495,5495,3_post
5496,5496,3_post
5497,5497,3_post
5498,5498,3_post
5499,5499,4_unknown
5500,5500,2_exploit
5501,5501,3_post
5502,5502,1_reconnaissance
5503,5503,3_post
5504,5504,2_exploit
5505,5505,4_unknown
5506,5506,4_unknown
5507,5507,3_post
5508,5508,4_unknown
5509,5509,2_exploit
5510,5510,2_exploit
5511,5511,2_exploit
5512,5512,2_exploit
5513,5513,1_reconnaissance
5514,5514,3_post
5515,5515,2_exploit
5516,5516,3_post
5517,5517,3_post
5518,5518,2_exploit
5519,5519,4_unknown
5520,5520,2_exploit
5521,5521,3_post
5522,5522,4_unknown
5523,5523,3_post
5524,5524,2_exploit
5525,5525,1_reconnaissance
5526,5526,3_post
5527,5527,4_unknown
5528,5528,2_exploit
5529,5529,2_exploit
5530,5530,2_exploit
5531,5531,3_post
5532,5532,2_exploit
5533,5533,3_post
5534,5534,2_exploit
5535,5535,3_post
5536,5536,3_post
5537,5537,3_post
5538,5538,2_exploit
5539,5539,3_post
5540,5540,3_post
5541,5541,3_post
5542,5542,2_exploit
5543,5543,2_exploit
5544,5544,4_unknown
5545,5545,1_reconnaissance
5546,5546,2_exploit
5547,5547,3_post
5548,5548,4_unknown
5549,5549,4_unknown
5550,5550,3_post
5551,5551,2_exploit
5552,5552,3_post
5553,5553,2_exploit
5554,5554,2_exploit
5555,5555,4_unknown
5556,5556,2_exploit
5557,5557,3_post
5558,5558,4_unknown
5559,5559,3_post
5560,5560,2_exploit
5561,5561,2_exploit
5562,5562,4_unknown
5563,5563,4_unknown
5564,5564,4_unknown
5565,5565,3_post
5566,5566,4_unknown
5567,5567,3_post
5568,5568,3_post
5569,5569,2_exploit
5570,5570,3_post
5571,5571,2_exploit
5572,5572,2_exploit
5573,5573,2_exploit
5574,5574,3_post
5575,5575,2_exploit
5576,5576,3_post
5577,5577,3_post
5578,5578,3_post
5579,5579,1_reconnaissance
5580,5580,2_exploit
5581,5581,3_post
5582,5582,2_exploit
5583,5583,2_exploit
5584,5584,1_reconnaissance
5585,5585,2_exploit
5586,5586,3_post
5587,5587,2_exploit
5588,5588,2_exploit
5589,5589,2_exploit
5590,5590,4_unknown
5591,5591,2_exploit
5592,5592,3_post
5593,5593,4_unknown
5594,5594,3_post
5595,5595,1_reconnaissance
5596,5596,2_exploit
5597,5597,2_exploit
5598,5598,2_exploit
5599,5599,3_post
5600,5600,4_unknown
5601,5601,2_exploit
5602,5602,4_unknown
5603,5603,4_unknown
5604,5604,2_exploit
5605,5605,1_reconnaissance
5606,5606,3_post
5607,5607,4_unknown
5608,5608,4_unknown
5609,5609,4_unknown
5610,5610,2_exploit
5611,5611,4_unknown
5612,5612,2_exploit
5613,5613,2_exploit
5614,5614,3_post
5615,5615,1_reconnaissance
5616,5616,4_unknown
5617,5617,3_post
5618,5618,2_exploit
5619,5619,2_exploit
5620,5620,2_exploit
5621,5621,4_unknown
5622,5622,3_post
5623,5623,2_exploit
5624,5624,3_post
5625,5625,2_exploit
5626,5626,1_reconnaissance
5627,5627,2_exploit
5628,5628,2_exploit
5629,5629,2_exploit
5630,5630,2_exploit
5631,5631,2_exploit
5632,5632,4_unknown
5633,5633,3_post
5634,5634,3_post
5635,5635,3_post
5636,5636,2_exploit
5637,5637,2_exploit
5638,5638,4_unknown
5639,5639,2_exploit
5640,5640,2_exploit
5641,5641,3_post
5642,5642,2_exploit
5643,5643,2_exploit
5644,5644,3_post
5645,5645,4_unknown
5646,5646,2_exploit
5647,5647,3_post
5648,5648,2_exploit
5649,5649,3_post
5650,5650,1_reconnaissance
5651,5651,1_reconnaissance
5652,5652,2_exploit
5653,5653,2_exploit
5654,5654,2_exploit
5655,5655,3_post
5656,5656,3_post
5657,5657,2_exploit
5658,5658,4_unknown
5659,5659,2_exploit
5660,5660,2_exploit
5661,5661,3_post
5662,5662,3_post
5663,5663,4_unknown
5664,5664,3_post
5665,5665,1_reconnaissance
5666,5666,2_exploit
5667,5667,3_post
5668,5668,3_post
5669,5669,2_exploit
5670,5670,3_post
5671,5671,3_post
5672,5672,2_exploit
5673,5673,2_exploit
5674,5674,4_unknown
5675,5675,2_exploit
5676,5676,4_unknown
5677,5677,3_post
5678,5678,2_exploit
5679,5679,3_post
5680,5680,3_post
5681,5681,4_unknown
5682,5682,2_exploit
5683,5683,2_exploit
5684,5684,3_post
5685,5685,4_unknown
5686,5686,1_reconnaissance
5687,5687,2_exploit
5688,5688,2_exploit
5689,5689,2_exploit
5690,5690,3_post
5691,5691,3_post
5692,5692,3_post
5693,5693,3_post
5694,5694,2_exploit
5695,5695,4_unknown
5696,5696,3_post
5697,5697,2_exploit
5698,5698,2_exploit
5699,5699,4_unknown
5700,5700,2_exploit
5701,5701,2_exploit
5702,5702,3_post
5703,5703,3_post
5704,5704,1_reconnaissance
5705,5705,2_exploit
5706,5706,4_unknown
5707,5707,2_exploit
5708,5708,1_reconnaissance
5709,5709,4_unknown
5710,5710,2_exploit
5711,5711,2_exploit
5712,5712,4_unknown
5713,5713,3_post
5714,5714,1_reconnaissance
5715,5715,4_unknown
5716,5716,3_post
5717,5717,2_exploit
5718,5718,2_exploit
5719,5719,3_post
5720,5720,2_exploit
5721,5721,3_post
5722,5722,3_post
5723,5723,2_exploit
5724,5724,3_post
5725,5725,3_post
5726,5726,2_exploit
5727,5727,4_unknown
5728,5728,2_exploit
5729,5729,3_post
5730,5730,2_exploit
5731,5731,2_exploit
5732,5732,2_exploit
5733,5733,2_exploit
5734,5734,3_post
5735,5735,1_reconnaissance
5736,5736,2_exploit
5737,5737,4_unknown
5738,5738,3_post
5739,5739,2_exploit
5740,5740,4_unknown
5741,5741,2_exploit
5742,5742,3_post
5743,5743,3_post
5744,5744,3_post
5745,5745,2_exploit
5746,5746,1_reconnaissance
5747,5747,4_unknown
5748,5748,4_unknown
5749,5749,2_exploit
5750,5750,2_exploit
5751,5751,4_unknown
5752,5752,4_unknown
5753,5753,2_exploit
5754,5754,2_exploit
5755,5755,3_post
5756,5756,2_exploit
5757,5757,2_exploit
5758,5758,1_reconnaissance
5759,5759,2_exploit
5760,5760,1_reconnaissance
5761,5761,2_exploit
5762,5762,3_post
5763,5763,4_unknown
5764,5764,2_exploit
5765,5765,4_unknown
5766,5766,4_unknown
5767,5767,2_exploit
5768,5768,3_post
5769,5769,4_unknown
5770,5770,2_exploit
5771,5771,2_exploit
5772,5772,3_post
5773,5773,3_post
5774,5774,2_exploit
5775,5775,4_unknown
5776,5776,4_unknown
5777,5777,3_post
5778,5778,4_unknown
5779,5779,4_unknown
5780,5780,2_exploit
5781,5781,2_exploit
5782,5782,3_post
5783,5783,3_post
5784,5784,4_unknown
5785,5785,2_exploit
5786,5786,3_post
5787,5787,2_exploit
5788,5788,4_unknown
5789,5789,4_unknown
5790,5790,2_exploit
5791,5791,2_exploit
5792,5792,4_unknown
5793,5793,2_exploit
5794,5794,4_unknown
5795,5795,2_exploit
5796,5796,2_exploit
5797,5797,1_reconnaissance
5798,5798,2_exploit
5799,5799,4_unknown
5800,5800,2_exploit
5801,5801,4_unknown
5802,5802,2_exploit
5803,5803,2_exploit
5804,5804,3_post
5805,5805,3_post
5806,5806,1_reconnaissance
5807,5807,3_post
5808,5808,3_post
5809,5809,2_exploit
5810,5810,2_exploit
5811,5811,4_unknown
5812,5812,3_post
5813,5813,2_exploit
5814,5814,2_exploit
5815,5815,1_reconnaissance
5816,5816,2_exploit
5817,5817,2_exploit
5818,5818,2_exploit
5819,5819,3_post
5820,5820,4_unknown
5821,5821,2_exploit
5822,5822,3_post
5823,5823,3_post
5824,5824,2_exploit
5825,5825,3_post
5826,5826,4_unknown
5827,5827,2_exploit
5828,5828,3_post
5829,5829,2_exploit
5830,5830,3_post
5831,5831,4_unknown
5832,5832,2_exploit
5833,5833,2_exploit
5834,5834,2_exploit
5835,5835,3_post
5836,5836,3_post
5837,5837,2_exploit
5838,5838,3_post
5839,5839,3_post
5840,5840,2_exploit
5841,5841,1_reconnaissance
5842,5842,1_reconnaissance
5843,5843,4_unknown
5844,5844,3_post
5845,5845,2_exploit
5846,5846,4_unknown
5847,5847,3_post
5848,5848,2_exploit
5849,5849,2_exploit
5850,5850,2_exploit
5851,5851,4_unknown
5852,5852,3_post
5853,5853,2_exploit
5854,5854,2_exploit
5855,5855,2_exploit
5856,5856,2_exploit
5857,5857,2_exploit
5858,5858,2_exploit
5859,5859,2_exploit
5860,5860,3_post
5861,5861,4_unknown
5862,5862,1_reconnaissance
5863,5863,4_unknown
5864,5864,3_post
5865,5865,4_unknown
5866,5866,3_post
5867,5867,4_unknown
5868,5868,3_post
5869,5869,3_post
5870,5870,3_post
5871,5871,4_unknown
5872,5872,2_exploit
5873,5873,4_unknown
5874,5874,2_exploit
5875,5875,3_post
5876,5876,2_exploit
5877,5877,2_exploit
5878,5878,2_exploit
5879,5879,2_exploit
5880,5880,3_post
5881,5881,4_unknown
5882,5882,3_post
5883,5883,2_exploit
5884,5884,2_exploit
5885,5885,2_exploit
5886,5886,2_exploit
5887,5887,4_unknown
5888,5888,2_exploit
5889,5889,3_post
5890,5890,3_post
5891,5891,3_post
5892,5892,4_unknown
5893,5893,3_post
5894,5894,2_exploit
5895,5895,3_post
5896,5896,4_unknown
5897,5897,3_post
5898,5898,2_exploit
5899,5899,2_exploit
5900,5900,2_exploit
5901,5901,2_exploit
5902,5902,2_exploit
5903,5903,2_exploit
5904,5904,3_post
5905,5905,3_post
5906,5906,1_reconnaissance
5907,5907,4_unknown
5908,5908,3_post
5909,5909,3_post
5910,5910,3_post
5911,5911,2_exploit
5912,5912,2_exploit
5913,5913,2_exploit
5914,5914,2_exploit
5915,5915,4_unknown
5916,5916,1_reconnaissance
5917,5917,3_post
5918,5918,1_reconnaissance
5919,5919,2_exploit
5920,5920,4_unknown
5921,5921,3_post
5922,5922,2_exploit
5923,5923,4_unknown
5924,5924,3_post
5925,5925,4_unknown
5926,5926,3_post
5927,5927,1_reconnaissance
5928,5928,2_exploit
5929,5929,2_exploit
5930,5930,2_exploit
5931,5931,2_exploit
5932,5932,2_exploit
5933,5933,1_reconnaissance
5934,5934,3_post
5935,5935,3_post
5936,5936,3_post
5937,5937,3_post
5938,5938,3_post
5939,5939,3_post
5940,5940,3_post
5941,5941,3_post
5942,5942,3_post
5943,5943,3_post
5944,5944,2_exploit
5945,5945,2_exploit
5946,5946,2_exploit
5947,5947,3_post
5948,5948,2_exploit
5949,5949,3_post
5950,5950,2_exploit
5951,5951,4_unknown
5952,5952,1_reconnaissance
5953,5953,1_reconnaissance
5954,5954,2_exploit
5955,5955,2_exploit
5956,5956,3_post
5957,5957,3_post
5958,5958,2_exploit
5959,5959,2_exploit
5960,5960,2_exploit
5961,5961,4_unknown
5962,5962,3_post
5963,5963,4_unknown
5964,5964,3_post
5965,5965,4_unknown
5966,5966,3_post
5967,5967,3_post
5968,5968,4_unknown
5969,5969,2_exploit
5970,5970,2_exploit
5971,5971,2_exploit
5972,5972,3_post
5973,5973,2_exploit
5974,5974,4_unknown
5975,5975,2_exploit
5976,5976,2_exploit
5977,5977,2_exploit
5978,5978,1_reconnaissance
5979,5979,2_exploit
5980,5980,1_reconnaissance
5981,5981,2_exploit
5982,5982,3_post
5983,5983,3_post
5984,5984,2_exploit
5985,5985,3_post
5986,5986,2_exploit
5987,5987,2_exploit
5988,5988,2_exploit
5989,5989,2_exploit
5990,5990,4_unknown
5991,5991,3_post
5992,5992,4_unknown
5993,5993,2_exploit
5994,5994,2_exploit
5995,5995,3_post
5996,5996,2_exploit
5997,5997,3_post
5998,5998,2_exploit
5999,5999,3_post
6000,6000,2_exploit
6001,6001,2_exploit
6002,6002,4_unknown
6003,6003,3_post
6004,6004,2_exploit
6005,6005,3_post
6006,6006,2_exploit
6007,6007,4_unknown
6008,6008,2_exploit
6009,6009,2_exploit
6010,6010,2_exploit
6011,6011,4_unknown
6012,6012,2_exploit
6013,6013,4_unknown
6014,6014,4_unknown
6015,6015,4_unknown
6016,6016,2_exploit
6017,6017,1_reconnaissance
6018,6018,2_exploit
6019,6019,2_exploit
6020,6020,4_unknown
6021,6021,3_post
6022,6022,2_exploit
6023,6023,1_reconnaissance
6024,6024,3_post
6025,6025,4_unknown
6026,6026,2_exploit
6027,6027,2_exploit
6028,6028,1_reconnaissance
6029,6029,2_exploit
6030,6030,2_exploit
6031,6031,3_post
6032,6032,2_exploit
6033,6033,3_post
6034,6034,1_reconnaissance
6035,6035,3_post
6036,6036,1_reconnaissance
6037,6037,3_post
6038,6038,3_post
6039,6039,3_post
6040,6040,2_exploit
6041,6041,3_post
6042,6042,3_post
6043,6043,3_post
6044,6044,2_exploit
6045,6045,2_exploit
6046,6046,2_exploit
6047,6047,3_post
6048,6048,4_unknown
6049,6049,2_exploit
6050,6050,3_post
6051,6051,2_exploit
6052,6052,3_post
6053,6053,4_unknown
6054,6054,3_post
6055,6055,4_unknown
6056,6056,1_reconnaissance
6057,6057,2_exploit
6058,6058,2_exploit
6059,6059,3_post
6060,6060,3_post
6061,6061,3_post
6062,6062,3_post
6063,6063,3_post
6064,6064,3_post
6065,6065,2_exploit
6066,6066,1_reconnaissance
6067,6067,3_post
6068,6068,2_exploit
6069,6069,3_post
6070,6070,4_unknown
6071,6071,3_post
6072,6072,3_post
6073,6073,3_post
6074,6074,3_post
6075,6075,3_post
6076,6076,2_exploit
6077,6077,4_unknown
6078,6078,3_post
6079,6079,3_post
6080,6080,3_post
6081,6081,3_post
6082,6082,2_exploit
6083,6083,2_exploit
6084,6084,2_exploit
6085,6085,3_post
6086,6086,2_exploit
6087,6087,4_unknown
6088,6088,4_unknown
6089,6089,3_post
6090,6090,1_reconnaissance
6091,6091,4_unknown
6092,6092,4_unknown
6093,6093,3_post
6094,6094,3_post
6095,6095,2_exploit
6096,6096,2_exploit
6097,6097,2_exploit
6098,6098,2_exploit
6099,6099,3_post
6100,6100,4_unknown
6101,6101,2_exploit
6102,6102,2_exploit
6103,6103,3_post
6104,6104,3_post
6105,6105,3_post
6106,6106,3_post
6107,6107,3_post
6108,6108,4_unknown
6109,6109,1_reconnaissance
6110,6110,2_exploit
6111,6111,2_exploit
6112,6112,4_unknown
6113,6113,3_post
6114,6114,1_reconnaissance
6115,6115,1_reconnaissance
6116,6116,3_post
6117,6117,2_exploit
6118,6118,3_post
6119,6119,2_exploit
6120,6120,2_exploit
6121,6121,3_post
6122,6122,2_exploit
6123,6123,2_exploit
6124,6124,2_exploit
6125,6125,2_exploit
6126,6126,3_post
6127,6127,2_exploit
6128,6128,3_post
6129,6129,2_exploit
6130,6130,2_exploit
6131,6131,3_post
6132,6132,4_unknown
6133,6133,4_unknown
6134,6134,2_exploit
6135,6135,3_post
6136,6136,4_unknown
6137,6137,4_unknown
6138,6138,3_post
6139,6139,2_exploit
6140,6140,3_post
6141,6141,3_post
6142,6142,3_post
6143,6143,2_exploit
6144,6144,3_post
6145,6145,1_reconnaissance
6146,6146,1_reconnaissance
6147,6147,4_unknown
6148,6148,4_unknown
6149,6149,3_post
6150,6150,3_post
6151,6151,1_reconnaissance
6152,6152,3_post
6153,6153,4_unknown
6154,6154,2_exploit
6155,6155,3_post
6156,6156,4_unknown
6157,6157,2_exploit
6158,6158,3_post
6159,6159,2_exploit
6160,6160,3_post
6161,6161,2_exploit
6162,6162,2_exploit
6163,6163,3_post
6164,6164,4_unknown
6165,6165,4_unknown
6166,6166,3_post
6167,6167,4_unknown
6168,6168,2_exploit
6169,6169,4_unknown
6170,6170,2_exploit
6171,6171,2_exploit
6172,6172,3_post
6173,6173,2_exploit
6174,6174,4_unknown
6175,6175,3_post
6176,6176,3_post
6177,6177,1_reconnaissance
6178,6178,3_post
6179,6179,4_unknown
6180,6180,2_exploit
6181,6181,4_unknown
6182,6182,2_exploit
6183,6183,4_unknown
6184,6184,2_exploit
6185,6185,4_unknown
6186,6186,3_post
6187,6187,4_unknown
6188,6188,4_unknown
6189,6189,2_exploit
6190,6190,2_exploit
6191,6191,2_exploit
6192,6192,3_post
6193,6193,4_unknown
6194,6194,2_exploit
6195,6195,2_exploit
6196,6196,1_reconnaissance
6197,6197,3_post
6198,6198,3_post
6199,6199,2_exploit
6200,6200,3_post
6201,6201,3_post
6202,6202,2_exploit
6203,6203,3_post
6204,6204,1_reconnaissance
6205,6205,3_post
6206,6206,3_post
6207,6207,3_post
6208,6208,4_unknown
6209,6209,2_exploit
6210,6210,3_post
6211,6211,3_post
6212,6212,3_post
6213,6213,2_exploit
6214,6214,3_post
6215,6215,3_post
6216,6216,3_post
6217,6217,2_exploit
6218,6218,1_reconnaissance
6219,6219,3_post
6220,6220,3_post
6221,6221,4_unknown
6222,6222,3_post
6223,6223,2_exploit
6224,6224,3_post
6225,6225,1_reconnaissance
6226,6226,3_post
6227,6227,3_post
6228,6228,2_exploit
6229,6229,3_post
6230,6230,2_exploit
6231,6231,3_post
6232,6232,2_exploit
6233,6233,3_post
6234,6234,2_exploit
6235,6235,3_post
6236,6236,2_exploit
6237,6237,3_post
6238,6238,2_exploit
6239,6239,2_exploit
6240,6240,3_post
6241,6241,2_exploit
6242,6242,4_unknown
6243,6243,2_exploit
6244,6244,4_unknown
6245,6245,2_exploit
6246,6246,3_post
6247,6247,2_exploit
6248,6248,3_post
6249,6249,2_exploit
6250,6250,4_unknown
6251,6251,3_post
6252,6252,2_exploit
6253,6253,2_exploit
6254,6254,3_post
6255,6255,4_unknown
6256,6256,1_reconnaissance
6257,6257,2_exploit
6258,6258,3_post
6259,6259,4_unknown
6260,6260,3_post
6261,6261,4_unknown
6262,6262,3_post
6263,6263,2_exploit
6264,6264,3_post
6265,6265,2_exploit
6266,6266,3_post
6267,6267,2_exploit
6268,6268,3_post
6269,6269,3_post
6270,6270,3_post
6271,6271,3_post
6272,6272,4_unknown
6273,6273,3_post
6274,6274,3_post
6275,6275,2_exploit
6276,6276,3_post
6277,6277,3_post
